"qname","qtype","value"
"cdn.00000000268f0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000024120000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000001e890000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000654e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000073840000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000e9880000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000004a6c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000597f0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000001fad0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000009a820000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000904c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000012590000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000bd0f0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000016ba0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000055b90000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000e6370000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000004e1c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000002450000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000003a550000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000661e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000090420000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000a2470000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000000da70000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000f51c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000000f9a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000044560000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000ac520000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000f7ac0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000000b120000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000b31e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000077570000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000c1660000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000b8470000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000d89d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000817d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000e0830000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000006cbc0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000053390000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000ba4e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000065960000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000087430000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000603e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000009c130000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000090680000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000088700000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000045b50000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000579e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000008b4d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000704b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000005b2a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000001c5f0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000057a00000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000f0b40000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000006b1e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000933e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000012920000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000b3b50000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000abb10000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000bf990000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000a1750000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000028990000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000001a0c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000001d640000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000007d6c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000a9250000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000791e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000e5400000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000d8ba0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000052b20000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000ce450000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000009b420000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000000e660000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000005b210000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000e16b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000ec390000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000098370000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000d7b40000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000009f550000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000006e730000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000000f250000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000d2770000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000fc5b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000003fb70000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000b2320000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000190e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000a1550000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000a2110000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000cc3d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000001e8a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000003ea30000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000468d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000c6050000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000b40a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000a01e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000c8580000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000ed730000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000a77f0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000005d080000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000f5a60000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000b72d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000003f7b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000006b980000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000011240000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000495d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000004b3a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000016690000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000beac0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000e0120000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000ca6d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000ba360000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000005c380000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000007a9a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000077760000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000084810000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000ee4b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000a1ae0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000041590000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000057920000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000008c180000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000000f680000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000087080000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.cd7b7fff0e00000007002a030000.ns1.brownswer.com","28","3e5:21ed:58fc:9fa5:cf2:6a9b:f1da:fb88"
"cdn.03aa42ea110000000700bf040000.ns1.brownswer.com","28","8c4:38f6:7f2d:702e:1f11:4a7a:ce7:4f3f"
"cdn.00000000b1740000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000503a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000001e1d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000014130000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000321e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000014ad0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000001770000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000081650000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000a60f0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000007be0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000d7280000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000009a6a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000781b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000000580000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000543d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000f7950000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000084840000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000009d7c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000055c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000c7290000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000d78b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000b1840000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000003840000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000bf8a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000076910000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000c59a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000006b630000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000024710000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000004b020000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000696b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000b70b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000576e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000220d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000086760000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000002380000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000006f760000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000008e850000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000d0850000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000046000000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.ba7fff4705000000047301000000.0100.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000fe5b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000090070000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000f9bd0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000005ab20000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000d4580000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000bf360000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000522e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000007a120000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000046980000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000bc210000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000cb8f0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000a18d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000744e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000cf1d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000018100000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000af270000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000b12c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000033aa0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000592b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000efa40000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000013680000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000081350000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000037ac0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000852c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000088480000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000002090000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000d37a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000be9b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000004d990000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000068530000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000547b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000ae480000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000092810000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000b2b50000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000d3aa0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000092770000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000027b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000006b1c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000092580000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000041820000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000b54c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000f02b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000000d040000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000b50c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000239f0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000009a330000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000297a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000c3110000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000031ba0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000004d5d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000003b680000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000057220000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000009c120000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000069500000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.cd7b7fff27000000070000000000.ns1.brownswer.com","28","117:303:cb:a3c5:101a:fbed:2b82:29cf"
"cdn.00000000dc5b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000d9360000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000050700000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000005c9d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000013ae0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000064b60000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000016d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000028980000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000006e530000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000000e520000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000007b8d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000f61e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000ea9a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000c82a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000070170000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000f65a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000006a370000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000068ba0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000831c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000f4690000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000658b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000007170000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000005d7b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000f4850000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000006e140000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000003a650000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000007f950000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000006ba50000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000002940000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000007a150000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000409f0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000baa90000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000a0750000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000006030000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000058070000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000b0190000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000f7660000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000bdbc0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000aeb90000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000a7010000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000b5740000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000dcb20000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000293a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.cbcff3a208000000050000000000.ns1.brownswer.com","1","11.8.8.8"
"cdn.00000000b6900000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000002f360000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000bfa30000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000076ae0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000201e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000cf250000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000043330000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000041730000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000f92c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000bd280000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000012f0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000bf1a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000cba00000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000f00f0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000042400000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000005fb20000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000008a7d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.ba7fff4708000000070000000000.ns1.brownswer.com","28","430::19ff:100:100:0:0:b"
"cdn.00000000ca660000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000062b10000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000058710000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000030ad0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000db1b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000099300000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000c18a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000bd690000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000b9490000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000e31c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000fd480000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000001d9a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000033940000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000f33d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000f8190000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000086210000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000003a090000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000839d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000003a0c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000d0170000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000071a70000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000076ac0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000558a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000e53d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000a3b50000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000009cb30000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000022510000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000114f0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000ae7f0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000f3a50000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000000e220000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000006d140000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000003a110000010000000000.ns1.brownswer.com","1","8.8.8.8"
